"","Fecha","sitio","Longitud","Latitud","PM10","Tabla$sitio"
"737",2023-01-03 16:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.025,"Burton-on-Trent Horninglow"
"738",2023-01-03 17:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.2,"Burton-on-Trent Horninglow"
"739",2023-01-03 18:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.425,"Burton-on-Trent Horninglow"
"740",2023-01-03 19:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.3,"Burton-on-Trent Horninglow"
"741",2023-01-03 20:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.125,"Burton-on-Trent Horninglow"
"742",2023-01-03 21:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.75,"Burton-on-Trent Horninglow"
"743",2023-01-03 22:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.475,"Burton-on-Trent Horninglow"
"744",2023-01-03 23:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.2,"Burton-on-Trent Horninglow"
"745",2023-01-04 00:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.75,"Burton-on-Trent Horninglow"
"746",2023-01-04 01:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.575,"Burton-on-Trent Horninglow"
"747",2023-01-04 02:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.275,"Burton-on-Trent Horninglow"
"748",2023-01-04 03:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.375,"Burton-on-Trent Horninglow"
"749",2023-01-04 04:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.775,"Burton-on-Trent Horninglow"
"750",2023-01-04 05:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.45,"Burton-on-Trent Horninglow"
"751",2023-01-04 06:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.625,"Burton-on-Trent Horninglow"
"752",2023-01-04 07:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,10.125,"Burton-on-Trent Horninglow"
"753",2023-01-04 08:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.05,"Burton-on-Trent Horninglow"
"754",2023-01-04 09:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,10.85,"Burton-on-Trent Horninglow"
"755",2023-01-04 10:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,13,"Burton-on-Trent Horninglow"
"756",2023-01-04 11:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,12.525,"Burton-on-Trent Horninglow"
"757",2023-01-04 12:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.625,"Burton-on-Trent Horninglow"
"758",2023-01-04 13:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.575,"Burton-on-Trent Horninglow"
"759",2023-01-04 14:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,10.775,"Burton-on-Trent Horninglow"
"760",2023-01-04 15:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.125,"Burton-on-Trent Horninglow"
"761",2023-01-04 16:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.925,"Burton-on-Trent Horninglow"
"762",2023-01-04 17:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.275,"Burton-on-Trent Horninglow"
"763",2023-01-04 18:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.125,"Burton-on-Trent Horninglow"
"764",2023-01-04 19:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.45,"Burton-on-Trent Horninglow"
"765",2023-01-04 20:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.875,"Burton-on-Trent Horninglow"
"766",2023-01-04 21:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.275,"Burton-on-Trent Horninglow"
"767",2023-01-04 22:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.725,"Burton-on-Trent Horninglow"
"768",2023-01-04 23:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,6.375,"Burton-on-Trent Horninglow"
"769",2023-01-05 00:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,6.7,"Burton-on-Trent Horninglow"
"770",2023-01-05 01:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.35,"Burton-on-Trent Horninglow"
"771",2023-01-05 02:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.2,"Burton-on-Trent Horninglow"
"772",2023-01-05 03:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.625,"Burton-on-Trent Horninglow"
"773",2023-01-05 04:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.9,"Burton-on-Trent Horninglow"
"774",2023-01-05 05:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.55,"Burton-on-Trent Horninglow"
"775",2023-01-05 06:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,11,"Burton-on-Trent Horninglow"
"776",2023-01-05 07:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,14.825,"Burton-on-Trent Horninglow"
"777",2023-01-05 08:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,16.3,"Burton-on-Trent Horninglow"
"778",2023-01-05 09:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,13.375,"Burton-on-Trent Horninglow"
"779",2023-01-05 10:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.475,"Burton-on-Trent Horninglow"
"780",2023-01-05 11:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,6.95,"Burton-on-Trent Horninglow"
"781",2023-01-05 12:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.325,"Burton-on-Trent Horninglow"
"782",2023-01-05 13:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.575,"Burton-on-Trent Horninglow"
"783",2023-01-05 14:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.3,"Burton-on-Trent Horninglow"
"784",2023-01-05 15:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.25,"Burton-on-Trent Horninglow"
"785",2023-01-05 16:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.425,"Burton-on-Trent Horninglow"
"786",2023-01-05 17:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.475,"Burton-on-Trent Horninglow"
"787",2023-01-05 18:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.775,"Burton-on-Trent Horninglow"
"788",2023-01-05 19:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.025,"Burton-on-Trent Horninglow"
"789",2023-01-05 20:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.475,"Burton-on-Trent Horninglow"
"790",2023-01-05 21:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.375,"Burton-on-Trent Horninglow"
"791",2023-01-05 22:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.15,"Burton-on-Trent Horninglow"
"792",2023-01-05 23:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.525,"Burton-on-Trent Horninglow"
"793",2023-01-06 00:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.675,"Burton-on-Trent Horninglow"
"794",2023-01-06 01:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.525,"Burton-on-Trent Horninglow"
"795",2023-01-06 02:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,1.825,"Burton-on-Trent Horninglow"
"796",2023-01-06 03:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.225,"Burton-on-Trent Horninglow"
"797",2023-01-06 04:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.5,"Burton-on-Trent Horninglow"
"798",2023-01-06 05:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.075,"Burton-on-Trent Horninglow"
"799",2023-01-06 06:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,11.55,"Burton-on-Trent Horninglow"
"800",2023-01-06 07:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,11.875,"Burton-on-Trent Horninglow"
"801",2023-01-06 08:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,14.4,"Burton-on-Trent Horninglow"
"802",2023-01-06 09:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.875,"Burton-on-Trent Horninglow"
"803",2023-01-06 10:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.675,"Burton-on-Trent Horninglow"
"804",2023-01-06 11:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.55,"Burton-on-Trent Horninglow"
"805",2023-01-06 12:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.425,"Burton-on-Trent Horninglow"
"806",2023-01-06 13:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,5.35,"Burton-on-Trent Horninglow"
"807",2023-01-06 14:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,6,"Burton-on-Trent Horninglow"
"808",2023-01-06 15:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.225,"Burton-on-Trent Horninglow"
"809",2023-01-06 16:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,8.125,"Burton-on-Trent Horninglow"
"810",2023-01-06 17:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.45,"Burton-on-Trent Horninglow"
"811",2023-01-06 18:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.95,"Burton-on-Trent Horninglow"
"812",2023-01-06 19:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,6.55,"Burton-on-Trent Horninglow"
"813",2023-01-06 20:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.95,"Burton-on-Trent Horninglow"
"814",2023-01-06 21:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.475,"Burton-on-Trent Horninglow"
"815",2023-01-06 22:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.45,"Burton-on-Trent Horninglow"
"816",2023-01-06 23:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.2,"Burton-on-Trent Horninglow"
"817",2023-01-07 00:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.725,"Burton-on-Trent Horninglow"
"818",2023-01-07 01:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.575,"Burton-on-Trent Horninglow"
"819",2023-01-07 02:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.45,"Burton-on-Trent Horninglow"
"820",2023-01-07 03:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.675,"Burton-on-Trent Horninglow"
"821",2023-01-07 04:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.45,"Burton-on-Trent Horninglow"
"822",2023-01-07 05:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.75,"Burton-on-Trent Horninglow"
"823",2023-01-07 06:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,3.35,"Burton-on-Trent Horninglow"
"824",2023-01-07 07:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.925,"Burton-on-Trent Horninglow"
"825",2023-01-07 08:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.475,"Burton-on-Trent Horninglow"
"826",2023-01-07 09:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.275,"Burton-on-Trent Horninglow"
"827",2023-01-07 10:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.55,"Burton-on-Trent Horninglow"
"828",2023-01-07 11:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.225,"Burton-on-Trent Horninglow"
"829",2023-01-07 12:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.875,"Burton-on-Trent Horninglow"
"830",2023-01-07 13:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.325,"Burton-on-Trent Horninglow"
"831",2023-01-07 14:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.225,"Burton-on-Trent Horninglow"
"832",2023-01-07 15:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.275,"Burton-on-Trent Horninglow"
"833",2023-01-07 16:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.2,"Burton-on-Trent Horninglow"
"834",2023-01-07 17:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.9,"Burton-on-Trent Horninglow"
"835",2023-01-07 18:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,2.4,"Burton-on-Trent Horninglow"
"836",2023-01-07 19:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,4.05,"Burton-on-Trent Horninglow"
"837",2023-01-07 20:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.45,"Burton-on-Trent Horninglow"
"838",2023-01-07 21:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,7.6,"Burton-on-Trent Horninglow"
"839",2023-01-07 22:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,9.65,"Burton-on-Trent Horninglow"
"840",2023-01-07 23:00:00,"Burton-on-Trent Horninglow",-1.635718,52.82105,12.1,"Burton-on-Trent Horninglow"
"841",2023-01-01 00:00:00,"Canterbury",1.098061,51.27399,4.05,"Canterbury"
"842",2023-01-01 01:00:00,"Canterbury",1.098061,51.27399,4.2,"Canterbury"
"843",2023-01-01 02:00:00,"Canterbury",1.098061,51.27399,11.375,"Canterbury"
"844",2023-01-01 03:00:00,"Canterbury",1.098061,51.27399,15.65,"Canterbury"
"845",2023-01-01 04:00:00,"Canterbury",1.098061,51.27399,17.775,"Canterbury"
"846",2023-01-01 05:00:00,"Canterbury",1.098061,51.27399,17.375,"Canterbury"
"847",2023-01-01 06:00:00,"Canterbury",1.098061,51.27399,13.575,"Canterbury"
"848",2023-01-01 07:00:00,"Canterbury",1.098061,51.27399,14.575,"Canterbury"
"849",2023-01-01 08:00:00,"Canterbury",1.098061,51.27399,16.8,"Canterbury"
"850",2023-01-01 09:00:00,"Canterbury",1.098061,51.27399,18.75,"Canterbury"
"851",2023-01-01 10:00:00,"Canterbury",1.098061,51.27399,20.575,"Canterbury"
"852",2023-01-01 11:00:00,"Canterbury",1.098061,51.27399,18.775,"Canterbury"
"853",2023-01-01 12:00:00,"Canterbury",1.098061,51.27399,21.95,"Canterbury"
"854",2023-01-01 13:00:00,"Canterbury",1.098061,51.27399,22,"Canterbury"
"855",2023-01-01 14:00:00,"Canterbury",1.098061,51.27399,21.3,"Canterbury"
"856",2023-01-01 15:00:00,"Canterbury",1.098061,51.27399,17.675,"Canterbury"
"857",2023-01-01 16:00:00,"Canterbury",1.098061,51.27399,15,"Canterbury"
"858",2023-01-01 17:00:00,"Canterbury",1.098061,51.27399,13.725,"Canterbury"
"859",2023-01-01 18:00:00,"Canterbury",1.098061,51.27399,12.4,"Canterbury"
"860",2023-01-01 19:00:00,"Canterbury",1.098061,51.27399,10.65,"Canterbury"
"861",2023-01-01 20:00:00,"Canterbury",1.098061,51.27399,6.45,"Canterbury"
"862",2023-01-01 21:00:00,"Canterbury",1.098061,51.27399,6.775,"Canterbury"
"863",2023-01-01 22:00:00,"Canterbury",1.098061,51.27399,4.175,"Canterbury"
"864",2023-01-01 23:00:00,"Canterbury",1.098061,51.27399,2.375,"Canterbury"
"865",2023-01-02 00:00:00,"Canterbury",1.098061,51.27399,3.15,"Canterbury"
"866",2023-01-02 01:00:00,"Canterbury",1.098061,51.27399,3.65,"Canterbury"
"867",2023-01-02 02:00:00,"Canterbury",1.098061,51.27399,4,"Canterbury"
"868",2023-01-02 03:00:00,"Canterbury",1.098061,51.27399,3.95,"Canterbury"
"869",2023-01-02 04:00:00,"Canterbury",1.098061,51.27399,3.075,"Canterbury"
"870",2023-01-02 05:00:00,"Canterbury",1.098061,51.27399,3.95,"Canterbury"
"871",2023-01-02 06:00:00,"Canterbury",1.098061,51.27399,4.375,"Canterbury"
"872",2023-01-02 07:00:00,"Canterbury",1.098061,51.27399,5.025,"Canterbury"
"873",2023-01-02 08:00:00,"Canterbury",1.098061,51.27399,5.15,"Canterbury"
"874",2023-01-02 09:00:00,"Canterbury",1.098061,51.27399,7.425,"Canterbury"
"875",2023-01-02 10:00:00,"Canterbury",1.098061,51.27399,7.95,"Canterbury"
"876",2023-01-02 11:00:00,"Canterbury",1.098061,51.27399,6.3,"Canterbury"
"877",2023-01-02 12:00:00,"Canterbury",1.098061,51.27399,6.025,"Canterbury"
"878",2023-01-02 13:00:00,"Canterbury",1.098061,51.27399,5.55,"Canterbury"
"879",2023-01-02 14:00:00,"Canterbury",1.098061,51.27399,5.2,"Canterbury"
"880",2023-01-02 15:00:00,"Canterbury",1.098061,51.27399,6.8,"Canterbury"
"881",2023-01-02 16:00:00,"Canterbury",1.098061,51.27399,11,"Canterbury"
"882",2023-01-02 17:00:00,"Canterbury",1.098061,51.27399,14.725,"Canterbury"
"883",2023-01-02 18:00:00,"Canterbury",1.098061,51.27399,17.925,"Canterbury"
"884",2023-01-02 19:00:00,"Canterbury",1.098061,51.27399,18.275,"Canterbury"
"885",2023-01-02 20:00:00,"Canterbury",1.098061,51.27399,12.775,"Canterbury"
"886",2023-01-02 21:00:00,"Canterbury",1.098061,51.27399,19.1,"Canterbury"
"887",2023-01-02 22:00:00,"Canterbury",1.098061,51.27399,22.325,"Canterbury"
"888",2023-01-02 23:00:00,"Canterbury",1.098061,51.27399,23.975,"Canterbury"
"889",2023-01-03 00:00:00,"Canterbury",1.098061,51.27399,16.7,"Canterbury"
"890",2023-01-03 01:00:00,"Canterbury",1.098061,51.27399,14.625,"Canterbury"
"891",2023-01-03 02:00:00,"Canterbury",1.098061,51.27399,15.225,"Canterbury"
"892",2023-01-03 03:00:00,"Canterbury",1.098061,51.27399,13.9,"Canterbury"
"893",2023-01-03 04:00:00,"Canterbury",1.098061,51.27399,15.775,"Canterbury"
"894",2023-01-03 05:00:00,"Canterbury",1.098061,51.27399,15.075,"Canterbury"
"895",2023-01-03 06:00:00,"Canterbury",1.098061,51.27399,9.9,"Canterbury"
"896",2023-01-03 07:00:00,"Canterbury",1.098061,51.27399,10.675,"Canterbury"
"897",2023-01-03 08:00:00,"Canterbury",1.098061,51.27399,10.775,"Canterbury"
"898",2023-01-03 09:00:00,"Canterbury",1.098061,51.27399,15.7,"Canterbury"
"899",2023-01-03 10:00:00,"Canterbury",1.098061,51.27399,15.625,"Canterbury"
"900",2023-01-03 11:00:00,"Canterbury",1.098061,51.27399,15.775,"Canterbury"
"901",2023-01-03 12:00:00,"Canterbury",1.098061,51.27399,15.2,"Canterbury"
"902",2023-01-03 13:00:00,"Canterbury",1.098061,51.27399,14.55,"Canterbury"
"903",2023-01-03 14:00:00,"Canterbury",1.098061,51.27399,12.9,"Canterbury"
"904",2023-01-03 15:00:00,"Canterbury",1.098061,51.27399,13,"Canterbury"
"905",2023-01-03 16:00:00,"Canterbury",1.098061,51.27399,12.55,"Canterbury"
"906",2023-01-03 17:00:00,"Canterbury",1.098061,51.27399,11.675,"Canterbury"
"907",2023-01-03 18:00:00,"Canterbury",1.098061,51.27399,9.925,"Canterbury"
"908",2023-01-03 19:00:00,"Canterbury",1.098061,51.27399,8.925,"Canterbury"
"909",2023-01-03 20:00:00,"Canterbury",1.098061,51.27399,4.55,"Canterbury"
"910",2023-01-03 21:00:00,"Canterbury",1.098061,51.27399,3.1,"Canterbury"
"911",2023-01-03 22:00:00,"Canterbury",1.098061,51.27399,2.925,"Canterbury"
"912",2023-01-03 23:00:00,"Canterbury",1.098061,51.27399,4.725,"Canterbury"
"913",2023-01-04 00:00:00,"Canterbury",1.098061,51.27399,4.3,"Canterbury"
"914",2023-01-04 01:00:00,"Canterbury",1.098061,51.27399,4.05,"Canterbury"
"915",2023-01-04 02:00:00,"Canterbury",1.098061,51.27399,5.8,"Canterbury"
"916",2023-01-04 03:00:00,"Canterbury",1.098061,51.27399,8.075,"Canterbury"
"917",2023-01-04 04:00:00,"Canterbury",1.098061,51.27399,6.625,"Canterbury"
"918",2023-01-04 05:00:00,"Canterbury",1.098061,51.27399,6.05,"Canterbury"
"919",2023-01-04 06:00:00,"Canterbury",1.098061,51.27399,11.125,"Canterbury"
"920",2023-01-04 07:00:00,"Canterbury",1.098061,51.27399,4.65,"Canterbury"
"921",2023-01-04 08:00:00,"Canterbury",1.098061,51.27399,2.275,"Canterbury"
"922",2023-01-04 09:00:00,"Canterbury",1.098061,51.27399,2.8,"Canterbury"
"923",2023-01-04 10:00:00,"Canterbury",1.098061,51.27399,3.425,"Canterbury"
"924",2023-01-04 11:00:00,"Canterbury",1.098061,51.27399,5.3,"Canterbury"
"925",2023-01-04 12:00:00,"Canterbury",1.098061,51.27399,11.2,"Canterbury"
"926",2023-01-04 13:00:00,"Canterbury",1.098061,51.27399,13.725,"Canterbury"
"927",2023-01-04 14:00:00,"Canterbury",1.098061,51.27399,14.775,"Canterbury"
"928",2023-01-04 15:00:00,"Canterbury",1.098061,51.27399,16.275,"Canterbury"
"929",2023-01-04 16:00:00,"Canterbury",1.098061,51.27399,18.55,"Canterbury"
"930",2023-01-04 17:00:00,"Canterbury",1.098061,51.27399,21.775,"Canterbury"
"931",2023-01-04 18:00:00,"Canterbury",1.098061,51.27399,20.575,"Canterbury"
"932",2023-01-04 19:00:00,"Canterbury",1.098061,51.27399,19.1,"Canterbury"
"933",2023-01-04 20:00:00,"Canterbury",1.098061,51.27399,18.65,"Canterbury"
"934",2023-01-04 21:00:00,"Canterbury",1.098061,51.27399,18.5,"Canterbury"
"935",2023-01-04 22:00:00,"Canterbury",1.098061,51.27399,18.375,"Canterbury"
"936",2023-01-04 23:00:00,"Canterbury",1.098061,51.27399,17.725,"Canterbury"
"937",2023-01-05 00:00:00,"Canterbury",1.098061,51.27399,18.7,"Canterbury"
"938",2023-01-05 01:00:00,"Canterbury",1.098061,51.27399,17.475,"Canterbury"
"939",2023-01-05 02:00:00,"Canterbury",1.098061,51.27399,18.075,"Canterbury"
"940",2023-01-05 03:00:00,"Canterbury",1.098061,51.27399,18.9,"Canterbury"
"941",2023-01-05 04:00:00,"Canterbury",1.098061,51.27399,17.975,"Canterbury"
"942",2023-01-05 05:00:00,"Canterbury",1.098061,51.27399,18.85,"Canterbury"
"943",2023-01-05 06:00:00,"Canterbury",1.098061,51.27399,19.425,"Canterbury"
"944",2023-01-05 07:00:00,"Canterbury",1.098061,51.27399,20.55,"Canterbury"
"945",2023-01-05 08:00:00,"Canterbury",1.098061,51.27399,20.15,"Canterbury"
"946",2023-01-05 09:00:00,"Canterbury",1.098061,51.27399,21.775,"Canterbury"
"947",2023-01-05 10:00:00,"Canterbury",1.098061,51.27399,10.6,"Canterbury"
"948",2023-01-05 11:00:00,"Canterbury",1.098061,51.27399,3.95,"Canterbury"
"949",2023-01-05 12:00:00,"Canterbury",1.098061,51.27399,2.75,"Canterbury"
"950",2023-01-05 13:00:00,"Canterbury",1.098061,51.27399,4.575,"Canterbury"
"951",2023-01-05 14:00:00,"Canterbury",1.098061,51.27399,7.975,"Canterbury"
"952",2023-01-05 15:00:00,"Canterbury",1.098061,51.27399,12.275,"Canterbury"
"953",2023-01-05 16:00:00,"Canterbury",1.098061,51.27399,13.55,"Canterbury"
"954",2023-01-05 17:00:00,"Canterbury",1.098061,51.27399,11.425,"Canterbury"
"955",2023-01-05 18:00:00,"Canterbury",1.098061,51.27399,4.725,"Canterbury"
"956",2023-01-05 19:00:00,"Canterbury",1.098061,51.27399,6.85,"Canterbury"
"957",2023-01-05 20:00:00,"Canterbury",1.098061,51.27399,8.825,"Canterbury"
"958",2023-01-05 21:00:00,"Canterbury",1.098061,51.27399,7.65,"Canterbury"
"959",2023-01-05 22:00:00,"Canterbury",1.098061,51.27399,6.775,"Canterbury"
"960",2023-01-05 23:00:00,"Canterbury",1.098061,51.27399,6.725,"Canterbury"
"961",2023-01-06 00:00:00,"Canterbury",1.098061,51.27399,6.75,"Canterbury"
"962",2023-01-06 01:00:00,"Canterbury",1.098061,51.27399,5.6,"Canterbury"
"963",2023-01-06 02:00:00,"Canterbury",1.098061,51.27399,5.95,"Canterbury"
"964",2023-01-06 03:00:00,"Canterbury",1.098061,51.27399,3.4,"Canterbury"
"965",2023-01-06 04:00:00,"Canterbury",1.098061,51.27399,1.9,"Canterbury"
"966",2023-01-06 05:00:00,"Canterbury",1.098061,51.27399,1.25,"Canterbury"
"967",2023-01-06 06:00:00,"Canterbury",1.098061,51.27399,1.625,"Canterbury"
"968",2023-01-06 07:00:00,"Canterbury",1.098061,51.27399,2.25,"Canterbury"
"969",2023-01-06 08:00:00,"Canterbury",1.098061,51.27399,2.05,"Canterbury"
"970",2023-01-06 09:00:00,"Canterbury",1.098061,51.27399,2.625,"Canterbury"
"971",2023-01-06 10:00:00,"Canterbury",1.098061,51.27399,5.35,"Canterbury"
"972",2023-01-06 11:00:00,"Canterbury",1.098061,51.27399,5.7,"Canterbury"
"973",2023-01-06 12:00:00,"Canterbury",1.098061,51.27399,6.3,"Canterbury"
"974",2023-01-06 13:00:00,"Canterbury",1.098061,51.27399,6.75,"Canterbury"
"975",2023-01-06 14:00:00,"Canterbury",1.098061,51.27399,7.475,"Canterbury"
"976",2023-01-06 15:00:00,"Canterbury",1.098061,51.27399,3.075,"Canterbury"
"977",2023-01-06 16:00:00,"Canterbury",1.098061,51.27399,2.625,"Canterbury"
"978",2023-01-06 17:00:00,"Canterbury",1.098061,51.27399,3.4,"Canterbury"
"979",2023-01-06 18:00:00,"Canterbury",1.098061,51.27399,3.425,"Canterbury"
"980",2023-01-06 19:00:00,"Canterbury",1.098061,51.27399,5.525,"Canterbury"
"981",2023-01-06 20:00:00,"Canterbury",1.098061,51.27399,7.1,"Canterbury"
"982",2023-01-06 21:00:00,"Canterbury",1.098061,51.27399,7.15,"Canterbury"
"983",2023-01-06 22:00:00,"Canterbury",1.098061,51.27399,7.925,"Canterbury"
"984",2023-01-06 23:00:00,"Canterbury",1.098061,51.27399,7.65,"Canterbury"
"985",2023-01-07 00:00:00,"Canterbury",1.098061,51.27399,7.7,"Canterbury"
"986",2023-01-07 01:00:00,"Canterbury",1.098061,51.27399,7.55,"Canterbury"
"987",2023-01-07 02:00:00,"Canterbury",1.098061,51.27399,8.525,"Canterbury"
"988",2023-01-07 03:00:00,"Canterbury",1.098061,51.27399,8.95,"Canterbury"
"989",2023-01-07 04:00:00,"Canterbury",1.098061,51.27399,9.1,"Canterbury"
"990",2023-01-07 05:00:00,"Canterbury",1.098061,51.27399,9.35,"Canterbury"
"991",2023-01-07 06:00:00,"Canterbury",1.098061,51.27399,10.15,"Canterbury"
"992",2023-01-07 07:00:00,"Canterbury",1.098061,51.27399,9.375,"Canterbury"
"993",2023-01-07 08:00:00,"Canterbury",1.098061,51.27399,8.4,"Canterbury"
"994",2023-01-07 09:00:00,"Canterbury",1.098061,51.27399,9.5,"Canterbury"
"995",2023-01-07 10:00:00,"Canterbury",1.098061,51.27399,10.525,"Canterbury"
"996",2023-01-07 11:00:00,"Canterbury",1.098061,51.27399,9.85,"Canterbury"
"997",2023-01-07 12:00:00,"Canterbury",1.098061,51.27399,11.975,"Canterbury"
"998",2023-01-07 13:00:00,"Canterbury",1.098061,51.27399,10.175,"Canterbury"
"999",2023-01-07 14:00:00,"Canterbury",1.098061,51.27399,12.5,"Canterbury"
"1000",2023-01-07 15:00:00,"Canterbury",1.098061,51.27399,13.075,"Canterbury"
"1001",2023-01-07 16:00:00,"Canterbury",1.098061,51.27399,14.375,"Canterbury"
"1002",2023-01-07 17:00:00,"Canterbury",1.098061,51.27399,10.9,"Canterbury"
